Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Area_encoded,Item_encoded
Uganda,Potatoes,1991,71885,1180,72,23.3,95,2
Uganda,Sorghum,1991,14819,1180,72,23.3,95,3
Uganda,Soybeans,1991,10926,1180,72,23.3,95,4
Uganda,Sweet potatoes,1991,41978,1180,72,23.3,95,5
Uganda,Wheat,1991,18000,1180,72,23.3,95,6
Uganda,Cassava,1992,80000,1180,72,23.46,95,0
Uganda,Maize,1992,15000,1180,72,23.46,95,1
Uganda,Potatoes,1992,72432,1180,72,23.46,95,2
Uganda,Sorghum,1992,15000,1180,72,23.46,95,3
Uganda,Soybeans,1992,10000,1180,72,23.46,95,4
Uganda,Sweet potatoes,1992,43100,1180,72,23.46,95,5
Uganda,Wheat,1992,17600,1180,72,23.46,95,6
Uganda,Cassava,1993,85068,1180,71,23.62,95,0
Uganda,Maize,1993,15984,1180,71,23.62,95,1
Uganda,Potatoes,1993,80000,1180,71,23.62,95,2
Uganda,Sorghum,1993,15020,1180,71,23.62,95,3
Uganda,Soybeans,1993,10308,1180,71,23.62,95,4
Uganda,Sweet potatoes,1993,42565,1180,71,23.62,95,5
Uganda,Wheat,1993,18000,1180,71,23.62,95,6
Uganda,Cassava,1994,65000,1180,59,23.6,95,0
Uganda,Maize,1994,15098,1180,59,23.6,95,1
Uganda,Potatoes,1994,83636,1180,59,23.6,95,2
Uganda,Sorghum,1994,15000,1180,59,23.6,95,3
Uganda,Soybeans,1994,11029,1180,59,23.6,95,4
Uganda,Sweet potatoes,1994,45011,1180,59,23.6,95,5
Uganda,Wheat,1994,18000,1180,59,23.6,95,6
Uganda,Cassava,1995,66988,1180,88,23.72,95,0
Uganda,Maize,1995,15989,1180,88,23.72,95,1
Uganda,Potatoes,1995,80400,1180,88,23.72,95,2
Uganda,Sorghum,1995,15000,1180,88,23.72,95,3
Uganda,Soybeans,1995,10972,1180,88,23.72,95,4
Uganda,Sweet potatoes,1995,45000,1180,88,23.72,95,5
Uganda,Wheat,1995,18000,1180,88,23.72,95,6
Uganda,Cassava,1996,67015,1180,88,23.49,95,0
Uganda,Maize,1996,12997,1180,88,23.49,95,1
Uganda,Potatoes,1996,60000,1180,88,23.49,95,2
Uganda,Sorghum,1996,10996,1180,88,23.49,95,3
Uganda,Soybeans,1996,11447,1180,88,23.49,95,4
Uganda,Sweet potatoes,1996,30000,1180,88,23.49,95,5
Uganda,Wheat,1996,18000,1180,88,23.49,95,6
Uganda,Cassava,1997,66988,1180,88,24.04,95,0
Uganda,Maize,1997,12375,1180,88,24.04,95,1
Uganda,Potatoes,1997,64286,1180,88,24.04,95,2
Uganda,Sorghum,1997,10652,1180,88,24.04,95,3
Uganda,Soybeans,1997,11053,1180,88,24.04,95,4
Uganda,Sweet potatoes,1997,35803,1180,88,24.04,95,5
Uganda,Wheat,1997,18000,1180,88,24.04,95,6
Uganda,Cassava,1998,90000,1180,88,23.97,95,0
Uganda,Maize,1998,15000,1180,88,23.97,95,1
Uganda,Potatoes,1998,64000,1180,88,23.97,95,2
Uganda,Sorghum,1998,15000,1180,88,23.97,95,3
Uganda,Soybeans,1998,11500,1180,88,23.97,95,4
Uganda,Sweet potatoes,1998,40000,1180,88,23.97,95,5
Uganda,Wheat,1998,18000,1180,88,23.97,95,6
Uganda,Cassava,1999,130000,1180,88,23.52,95,0
Uganda,Maize,1999,17319,1180,88,23.52,95,1
Uganda,Potatoes,1999,70156,1180,88,23.52,95,2
Uganda,Sorghum,1999,15018,1180,88,23.52,95,3
Uganda,Soybeans,1999,12024,1180,88,23.52,95,4
Uganda,Sweet potatoes,1999,43673,1180,88,23.52,95,5
Uganda,Wheat,1999,18333,1180,88,23.52,95,6
Uganda,Cassava,2000,123840,1180,88,23.75,95,0
Uganda,Maize,2000,17424,1180,88,23.75,95,1
Uganda,Potatoes,2000,70294,1180,88,23.75,95,2
Uganda,Sorghum,2000,12893,1180,88,23.75,95,3
Uganda,Soybeans,2000,12075,1180,88,23.75,95,4
Uganda,Sweet potatoes,2000,43207,1180,88,23.75,95,5
Uganda,Wheat,2000,17143,1180,88,23.75,95,6
Uganda,Cassava,2001,135000,1180,88,23.47,95,0
Uganda,Maize,2001,18006,1180,88,23.47,95,1
Uganda,Potatoes,2001,69589,1180,88,23.47,95,2
Uganda,Sorghum,2001,15000,1180,88,23.47,95,3
Uganda,Soybeans,2001,11339,1180,88,23.47,95,4
Uganda,Sweet potatoes,2001,43969,1180,88,23.47,95,5
Uganda,Wheat,2001,17500,1180,88,23.47,95,6
Uganda,Cassava,2002,135000,1180,88,23.99,95,0
Uganda,Maize,2002,18003,1180,88,23.99,95,1
Uganda,Potatoes,2002,70000,1180,88,23.99,95,2
Uganda,Sorghum,2002,14982,1180,88,23.99,95,3
Uganda,Soybeans,2002,10993,1180,88,23.99,95,4
Uganda,Sweet potatoes,2002,44007,1180,88,23.99,95,5
Uganda,Wheat,2002,17500,1180,88,23.99,95,6
Uganda,Cassava,2004,135135,1180,88,24.02,95,0
Uganda,Maize,2004,14400,1180,88,24.02,95,1
Uganda,Potatoes,2004,69036,1180,88,24.02,95,2
Uganda,Sorghum,2004,14000,1180,88,24.02,95,3
Uganda,Soybeans,2004,10972,1180,88,24.02,95,4
Uganda,Sweet potatoes,2004,44020,1180,88,24.02,95,5
Uganda,Wheat,2004,16667,1180,88,24.02,95,6
Uganda,Cassava,2005,144083,1180,88,24.29,95,0
Uganda,Maize,2005,15859,1180,88,24.29,95,1
Uganda,Potatoes,2005,68023,1180,88,24.29,95,2
Uganda,Sorghum,2005,15272,1180,88,24.29,95,3
Uganda,Soybeans,2005,10972,1180,88,24.29,95,4
Uganda,Sweet potatoes,2005,44136,1180,88,24.29,95,5
Uganda,Wheat,2005,16667,1180,88,24.29,95,6
Uganda,Cassava,2006,129974,1180,88,23.95,95,0
Uganda,Maize,2006,15361,1180,88,23.95,95,1
Uganda,Potatoes,2006,69778,1180,88,23.95,95,2
Uganda,Sorghum,2006,14286,1180,88,23.95,95,3
Uganda,Soybeans,2006,12069,1180,88,23.95,95,4
Uganda,Sweet potatoes,2006,45000,1180,88,23.95,95,5
Uganda,Wheat,2006,18000,1180,88,23.95,95,6
Uganda,Cassava,2007,128834,1180,88,23.68,95,0
Uganda,Maize,2007,14950,1180,88,23.68,95,1
Uganda,Potatoes,2007,69892,1180,88,23.68,95,2
Uganda,Sorghum,2007,14573,1180,88,23.68,95,3
Uganda,Soybeans,2007,11973,1180,88,23.68,95,4
Uganda,Sweet potatoes,2007,45912,1180,88,23.68,95,5
Uganda,Wheat,2007,17273,1180,88,23.68,95,6
Uganda,Cassava,2008,72252,1180,88,23.68,95,0
Uganda,Maize,2008,22005,1180,88,23.68,95,1
Uganda,Potatoes,2008,47419,1180,88,23.68,95,2
Uganda,Sorghum,2008,10663,1180,88,23.68,95,3
Uganda,Soybeans,2008,7097,1180,88,23.68,95,4
Uganda,Sweet potatoes,2008,42014,1180,88,23.68,95,5
Uganda,Wheat,2008,17273,1180,88,23.68,95,6
Uganda,Cassava,2009,71829,1180,88,24.18,95,0
Uganda,Maize,2009,24996,1180,88,24.18,95,1
Uganda,Potatoes,2009,46286,1180,88,24.18,95,2
Uganda,Sorghum,2009,11009,1180,88,24.18,95,3
Uganda,Soybeans,2009,6000,1180,88,24.18,95,4
Uganda,Sweet potatoes,2009,41965,1180,88,24.18,95,5
Uganda,Wheat,2009,16667,1180,88,24.18,95,6
Uganda,Cassava,2010,61120,1180,88,24.14,95,0
Uganda,Maize,2010,22999,1180,88,24.14,95,1
Uganda,Potatoes,2010,47714,1180,88,24.14,95,2
Uganda,Sorghum,2010,11008,1180,88,24.14,95,3
Uganda,Soybeans,2010,6000,1180,88,24.14,95,4
Uganda,Sweet potatoes,2010,44955,1180,88,24.14,95,5
Uganda,Wheat,2010,16667,1180,88,24.14,95,6
Uganda,Cassava,2011,48728,1180,88,23.89,95,0
Uganda,Maize,2011,23999,1180,88,23.89,95,1
Uganda,Potatoes,2011,49920,1180,88,23.89,95,2
Uganda,Sorghum,2011,12005,1180,88,23.89,95,3
Uganda,Soybeans,2011,7000,1180,88,23.89,95,4
Uganda,Sweet potatoes,2011,40000,1180,88,23.89,95,5
Uganda,Wheat,2011,17692,1180,88,23.89,95,6
Uganda,Cassava,2012,32973,1180,88,24.03,95,0
Uganda,Maize,2012,24996,1180,88,24.03,95,1
Uganda,Potatoes,2012,49440,1180,88,24.03,95,2
Uganda,Sorghum,2012,9008,1180,88,24.03,95,3
Uganda,Soybeans,2012,5001,1180,88,24.03,95,4
Uganda,Sweet potatoes,2012,40978,1180,88,24.03,95,5
Uganda,Wheat,2012,14286,1180,88,24.03,95,6
Uganda,Cassava,2013,35006,1180,88,24.13,95,0
Uganda,Maize,2013,24949,1180,88,24.13,95,1
Uganda,Potatoes,2013,45013,1180,88,24.13,95,2
Uganda,Sorghum,2013,8016,1180,88,24.13,95,3
Uganda,Soybeans,2013,5000,1180,88,24.13,95,4
Uganda,Sweet potatoes,2013,40059,1180,88,24.13,95,5
Uganda,Wheat,2013,14286,1180,88,24.13,95,6
Ukraine,Maize,1992,25072,565,66772,8.07,96,1
Ukraine,Potatoes,1992,118906,565,66772,8.07,96,2
Ukraine,Sorghum,1992,8571,565,66772,8.07,96,3
Ukraine,Soybeans,1992,7836,565,66772,8.07,96,4
Ukraine,Wheat,1992,30926,565,66772,8.07,96,6
Ukraine,Maize,1993,28445,565,61843.46,6.89,96,1
Ukraine,Potatoes,1993,136956,565,61843.46,6.89,96,2
Ukraine,Sorghum,1993,7143,565,61843.46,6.89,96,3
Ukraine,Soybeans,1993,8714,565,61843.46,6.89,96,4
Ukraine,Wheat,1993,37980,565,61843.46,6.89,96,6
Ukraine,Maize,1994,23614,565,56914.93,7.98,96,1
Ukraine,Potatoes,1994,105449,565,56914.93,7.98,96,2
Ukraine,Sorghum,1994,6000,565,56914.93,7.98,96,3
Ukraine,Soybeans,1994,7203,565,56914.93,7.98,96,4
Ukraine,Wheat,1994,30745,565,56914.93,7.98,96,6
Ukraine,Maize,1995,29207,565,51986.39,8.26,96,1
Ukraine,Potatoes,1995,96233,565,51986.39,8.26,96,2
Ukraine,Sorghum,1995,8942,565,51986.39,8.26,96,3
Ukraine,Soybeans,1995,9679,565,51986.39,8.26,96,4
Ukraine,Wheat,1995,29699,565,51986.39,8.26,96,6
Ukraine,Maize,1996,27365,565,47057.85,7,96,1
Ukraine,Potatoes,1996,118859,565,47057.85,7,96,2
Ukraine,Sorghum,1996,7143,565,47057.85,7,96,3
Ukraine,Soybeans,1996,9375,565,47057.85,7,96,4
Ukraine,Wheat,1996,22993,565,47057.85,7,96,6
Ukraine,Maize,1997,32628,565,42129.32,7.21,96,1
Ukraine,Potatoes,1997,105875,565,42129.32,7.21,96,2
Ukraine,Sorghum,1997,8675,565,42129.32,7.21,96,3
Ukraine,Soybeans,1997,13565,565,42129.32,7.21,96,4
Ukraine,Wheat,1997,28277,565,42129.32,7.21,96,6
Ukraine,Maize,1998,25342,565,37200.78,7.74,96,1
Ukraine,Potatoes,1998,101804,565,37200.78,7.74,96,2
Ukraine,Sorghum,1998,6087,565,37200.78,7.74,96,3
Ukraine,Soybeans,1998,11412,565,37200.78,7.74,96,4
Ukraine,Wheat,1998,26479,565,37200.78,7.74,96,6
Ukraine,Maize,1999,25220,565,32272.25,8.97,96,1
Ukraine,Potatoes,1999,82026,565,32272.25,8.97,96,2
Ukraine,Sorghum,1999,6964,565,32272.25,8.97,96,3
Ukraine,Soybeans,1999,10733,565,32272.25,8.97,96,4
Ukraine,Wheat,1999,22903,565,32272.25,8.97,96,6
Ukraine,Maize,2000,30091,565,27343.71,8.82,96,1
Ukraine,Potatoes,2000,121632,565,27343.71,8.82,96,2
Ukraine,Sorghum,2000,11458,565,27343.71,8.82,96,3
Ukraine,Soybeans,2000,10627,565,27343.71,8.82,96,4
Ukraine,Wheat,2000,19756,565,27343.71,8.82,96,6
Ukraine,Maize,2001,32425,565,22415.17,8.42,96,1
Ukraine,Potatoes,2001,108079,565,22415.17,8.42,96,2
Ukraine,Sorghum,2001,9952,565,22415.17,8.42,96,3
Ukraine,Soybeans,2001,10123,565,22415.17,8.42,96,4
Ukraine,Wheat,2001,31020,565,22415.17,8.42,96,6
Ukraine,Maize,2002,35167,565,17486.64,8.87,96,1
Ukraine,Potatoes,2002,104374,565,17486.64,8.87,96,2
Ukraine,Sorghum,2002,13276,565,17486.64,8.87,96,3
Ukraine,Soybeans,2002,12699,565,17486.64,8.87,96,4
Ukraine,Wheat,2002,30455,565,17486.64,8.87,96,6
Ukraine,Maize,2004,38558,565,15344.4,8.32,96,1
Ukraine,Potatoes,2004,133386,565,15344.4,8.32,96,2
Ukraine,Sorghum,2004,18258,565,15344.4,8.32,96,3
Ukraine,Soybeans,2004,14175,565,15344.4,8.32,96,4
Ukraine,Wheat,2004,31661,565,15344.4,8.32,96,6
Ukraine,Maize,2005,43185,565,23021.7,8.39,96,1
Ukraine,Potatoes,2005,128388,565,23021.7,8.39,96,2
Ukraine,Sorghum,2005,26816,565,23021.7,8.39,96,3
Ukraine,Soybeans,2005,14527,565,23021.7,8.39,96,4
Ukraine,Wheat,2005,28457,565,23021.7,8.39,96,6
Ukraine,Maize,2006,37352,565,28832.6,7.88,96,1
Ukraine,Potatoes,2006,133199,565,28832.6,7.88,96,2
Ukraine,Sorghum,2006,18587,565,28832.6,7.88,96,3
Ukraine,Soybeans,2006,12445,565,28832.6,7.88,96,4
Ukraine,Wheat,2006,25308,565,28832.6,7.88,96,6
Ukraine,Maize,2007,39001,565,36476,9.46,96,1
Ukraine,Potatoes,2007,131439,565,36476,9.46,96,2
Ukraine,Sorghum,2007,15067,565,36476,9.46,96,3
Ukraine,Soybeans,2007,12392,565,36476,9.46,96,4
Ukraine,Wheat,2007,23420,565,36476,9.46,96,6
Ukraine,Maize,2008,46911,565,54080.5,9.24,96,1
Ukraine,Potatoes,2008,138728,565,54080.5,9.24,96,2
Ukraine,Sorghum,2008,20660,565,54080.5,9.24,96,3
Ukraine,Soybeans,2008,15111,565,54080.5,9.24,96,4
Ukraine,Wheat,2008,36698,565,54080.5,9.24,96,6
Ukraine,Maize,2009,50195,565,36444.7,8.82,96,1
Ukraine,Potatoes,2009,139298,565,36444.7,8.82,96,2
Ukraine,Sorghum,2009,21276,565,36444.7,8.82,96,3
Ukraine,Soybeans,2009,16763,565,36444.7,8.82,96,4
Ukraine,Wheat,2009,30930,565,36444.7,8.82,96,6
Ukraine,Maize,2010,45147,565,62534.6,8.97,96,1
Ukraine,Potatoes,2010,132481,565,62534.6,8.97,96,2
Ukraine,Sorghum,2010,21394,565,62534.6,8.97,96,3
Ukraine,Soybeans,2010,16207,565,62534.6,8.97,96,4
Ukraine,Wheat,2010,26816,565,62534.6,8.97,96,6
Ukraine,Maize,2011,64446,565,79491.7,8.48,96,1
Ukraine,Potatoes,2011,168039,565,79491.7,8.48,96,2
Ukraine,Sorghum,2011,26372,565,79491.7,8.48,96,3
Ukraine,Soybeans,2011,20394,565,79491.7,8.48,96,4
Ukraine,Wheat,2011,33533,565,79491.7,8.48,96,6
Ukraine,Maize,2012,47946,565,90814.8,8.56,96,1
Ukraine,Potatoes,2012,161001,565,90814.8,8.56,96,2
Ukraine,Sorghum,2012,15230,565,90814.8,8.56,96,3
Ukraine,Soybeans,2012,17065,565,90814.8,8.56,96,4
Ukraine,Wheat,2012,27999,565,90814.8,8.56,96,6
Ukraine,Maize,2013,64119,565,86781.8,10.33,96,1
Ukraine,Potatoes,2013,159664,565,86781.8,10.33,96,2
Ukraine,Sorghum,2013,27409,565,86781.8,10.33,96,3
Ukraine,Soybeans,2013,20535,565,86781.8,10.33,96,4
Ukraine,Wheat,2013,33931,565,86781.8,10.33,96,6
United Kingdom,Potatoes,1990,365161,1220,29517,9.56,97,2
United Kingdom,Potatoes,1990,365161,1220,29517,10.4,97,2
United Kingdom,Potatoes,1990,365161,1220,29517,8.68,97,2
United Kingdom,Potatoes,1990,365161,1220,29517,10.94,97,2
United Kingdom,Wheat,1990,69712,1220,29517,9.56,97,6
United Kingdom,Wheat,1990,69712,1220,29517,10.4,97,6
United Kingdom,Wheat,1990,69712,1220,29517,8.68,97,6
United Kingdom,Wheat,1990,69712,1220,29517,10.94,97,6
United Kingdom,Potatoes,1991,354068,1220,29022,9.11,97,2
United Kingdom,Potatoes,1991,354068,1220,29022,9.24,97,2
United Kingdom,Potatoes,1991,354068,1220,29022,7.99,97,2
United Kingdom,Potatoes,1991,354068,1220,29022,9.67,97,2
United Kingdom,Wheat,1991,72519,1220,29022,9.11,97,6
United Kingdom,Wheat,1991,72519,1220,29022,9.24,97,6
United Kingdom,Wheat,1991,72519,1220,29022,7.99,97,6
United Kingdom,Wheat,1991,72519,1220,29022,9.67,97,6
United Kingdom,Potatoes,1992,433870,1220,31077,9.11,97,2
United Kingdom,Potatoes,1992,433870,1220,31077,9.54,97,2
United Kingdom,Potatoes,1992,433870,1220,31077,8.05,97,2
United Kingdom,Potatoes,1992,433870,1220,31077,10.15,97,2
United Kingdom,Wheat,1992,68194,1220,31077,9.11,97,6
United Kingdom,Wheat,1992,68194,1220,31077,9.54,97,6
United Kingdom,Wheat,1992,68194,1220,31077,8.05,97,6
United Kingdom,Wheat,1992,68194,1220,31077,10.15,97,6
United Kingdom,Potatoes,1993,415790,1220,32387,8.75,97,2
United Kingdom,Potatoes,1993,415790,1220,32387,9.14,97,2
United Kingdom,Potatoes,1993,415790,1220,32387,7.59,97,2
United Kingdom,Potatoes,1993,415790,1220,32387,9.69,97,2
United Kingdom,Wheat,1993,73282,1220,32387,8.75,97,6
United Kingdom,Wheat,1993,73282,1220,32387,9.14,97,6
United Kingdom,Wheat,1993,73282,1220,32387,7.59,97,6
United Kingdom,Wheat,1993,73282,1220,32387,9.69,97,6
United Kingdom,Potatoes,1994,399956,1220,33929,9.01,97,2
United Kingdom,Potatoes,1994,399956,1220,33929,9.86,97,2
United Kingdom,Potatoes,1994,399956,1220,33929,8.07,97,2
United Kingdom,Potatoes,1994,399956,1220,33929,10.48,97,2
United Kingdom,Wheat,1994,73520,1220,33929,9.01,97,6
United Kingdom,Wheat,1994,73520,1220,33929,9.86,97,6
United Kingdom,Wheat,1994,73520,1220,33929,8.07,97,6
United Kingdom,Wheat,1994,73520,1220,33929,10.48,97,6
United Kingdom,Potatoes,1995,374503,1220,33743,9.52,97,2
United Kingdom,Potatoes,1995,374503,1220,33743,10.17,97,2
United Kingdom,Potatoes,1995,374503,1220,33743,8.49,97,2
United Kingdom,Potatoes,1995,374503,1220,33743,10.55,97,2
United Kingdom,Wheat,1995,76992,1220,33743,9.52,97,6
United Kingdom,Wheat,1995,76992,1220,33743,10.17,97,6
United Kingdom,Wheat,1995,76992,1220,33743,8.49,97,6
United Kingdom,Wheat,1995,76992,1220,33743,10.55,97,6
United Kingdom,Potatoes,1996,407441,1220,35579,8.8,97,2
United Kingdom,Potatoes,1996,407441,1220,35579,8.87,97,2
United Kingdom,Potatoes,1996,407441,1220,35579,7.71,97,2
United Kingdom,Potatoes,1996,407441,1220,35579,9.27,97,2
United Kingdom,Wheat,1996,81315,1220,35579,8.8,97,6
United Kingdom,Wheat,1996,81315,1220,35579,8.87,97,6
United Kingdom,Wheat,1996,81315,1220,35579,7.71,97,6
United Kingdom,Wheat,1996,81315,1220,35579,9.27,97,6
United Kingdom,Potatoes,1997,429656,1220,35490,9.94,97,2
United Kingdom,Potatoes,1997,429656,1220,35490,10.17,97,2
United Kingdom,Potatoes,1997,429656,1220,35490,8.87,97,2
United Kingdom,Potatoes,1997,429656,1220,35490,10.64,97,2
United Kingdom,Wheat,1997,73776,1220,35490,9.94,97,6
United Kingdom,Wheat,1997,73776,1220,35490,10.17,97,6
United Kingdom,Wheat,1997,73776,1220,35490,8.87,97,6
United Kingdom,Wheat,1997,73776,1220,35490,10.64,97,6
United Kingdom,Potatoes,1998,391347,1220,35422,9.59,97,2
United Kingdom,Potatoes,1998,391347,1220,35422,10,97,2
United Kingdom,Potatoes,1998,391347,1220,35422,8.56,97,2
United Kingdom,Potatoes,1998,391347,1220,35422,10.4,97,2
United Kingdom,Wheat,1998,75542,1220,35422,9.59,97,6
United Kingdom,Wheat,1998,75542,1220,35422,10,97,6
United Kingdom,Wheat,1998,75542,1220,35422,8.56,97,6
United Kingdom,Wheat,1998,75542,1220,35422,10.4,97,6
United Kingdom,Potatoes,1999,401515,1220,35537,9.67,97,2
United Kingdom,Potatoes,1999,401515,1220,35537,10.3,97,2
United Kingdom,Potatoes,1999,401515,1220,35537,8.74,97,2
United Kingdom,Potatoes,1999,401515,1220,35537,10.86,97,2
United Kingdom,Wheat,1999,80495,1220,35537,9.67,97,6
United Kingdom,Wheat,1999,80495,1220,35537,10.3,97,6
United Kingdom,Wheat,1999,80495,1220,35537,8.74,97,6
United Kingdom,Wheat,1999,80495,1220,35537,10.86,97,6
United Kingdom,Potatoes,2000,399759,1220,33031.28,9.47,97,2
United Kingdom,Potatoes,2000,399759,1220,33031.28,9.97,97,2
United Kingdom,Potatoes,2000,399759,1220,33031.28,8.48,97,2
United Kingdom,Potatoes,2000,399759,1220,33031.28,10.52,97,2
United Kingdom,Wheat,2000,80075,1220,33031.28,9.47,97,6
United Kingdom,Wheat,2000,80075,1220,33031.28,9.97,97,6
United Kingdom,Wheat,2000,80075,1220,33031.28,8.48,97,6
United Kingdom,Wheat,2000,80075,1220,33031.28,10.52,97,6
United Kingdom,Potatoes,2001,402970,1220,32893.1,9.25,97,2
United Kingdom,Potatoes,2001,402970,1220,32893.1,9.69,97,2
United Kingdom,Potatoes,2001,402970,1220,32893.1,8.15,97,2
United Kingdom,Potatoes,2001,402970,1220,32893.1,10.18,97,2
United Kingdom,Wheat,2001,70827,1220,32893.1,9.25,97,6
United Kingdom,Wheat,2001,70827,1220,32893.1,9.69,97,6
United Kingdom,Wheat,2001,70827,1220,32893.1,8.15,97,6
United Kingdom,Wheat,2001,70827,1220,32893.1,10.18,97,6
United Kingdom,Potatoes,2002,440886,1220,30995.26,9.78,97,2
United Kingdom,Potatoes,2002,440886,1220,30995.26,10.28,97,2
United Kingdom,Potatoes,2002,440886,1220,30995.26,8.76,97,2
United Kingdom,Potatoes,2002,440886,1220,30995.26,10.91,97,2
United Kingdom,Wheat,2002,80028,1220,30995.26,9.78,97,6
United Kingdom,Wheat,2002,80028,1220,30995.26,10.28,97,6
United Kingdom,Wheat,2002,80028,1220,30995.26,8.76,97,6
United Kingdom,Wheat,2002,80028,1220,30995.26,10.91,97,6
United Kingdom,Potatoes,2004,424781,1220,31223.91,9.86,97,2
United Kingdom,Potatoes,2004,424781,1220,31223.91,10.27,97,2
United Kingdom,Potatoes,2004,424781,1220,31223.91,8.92,97,2
United Kingdom,Potatoes,2004,424781,1220,31223.91,10.77,97,2
United Kingdom,Wheat,2004,77754,1220,31223.91,9.86,97,6
United Kingdom,Wheat,2004,77754,1220,31223.91,10.27,97,6
United Kingdom,Wheat,2004,77754,1220,31223.91,8.92,97,6
United Kingdom,Wheat,2004,77754,1220,31223.91,10.77,97,6
United Kingdom,Potatoes,2005,435153,1220,31415.27,9.9,97,2
United Kingdom,Potatoes,2005,435153,1220,31415.27,10.24,97,2
United Kingdom,Potatoes,2005,435153,1220,31415.27,8.85,97,2
United Kingdom,Potatoes,2005,435153,1220,31415.27,10.63,97,2
United Kingdom,Wheat,2005,79609,1220,31415.27,9.9,97,6
United Kingdom,Wheat,2005,79609,1220,31415.27,10.24,97,6
United Kingdom,Wheat,2005,79609,1220,31415.27,8.85,97,6
United Kingdom,Wheat,2005,79609,1220,31415.27,10.63,97,6
United Kingdom,Potatoes,2006,415887,1220,22588.09,10.02,97,2
United Kingdom,Potatoes,2006,415887,1220,22588.09,10.58,97,2
United Kingdom,Potatoes,2006,415887,1220,22588.09,9.1,97,2
United Kingdom,Potatoes,2006,415887,1220,22588.09,11.1,97,2
United Kingdom,Wheat,2006,80361,1220,22588.09,10.02,97,6
United Kingdom,Wheat,2006,80361,1220,22588.09,10.58,97,6
United Kingdom,Wheat,2006,80361,1220,22588.09,9.1,97,6
United Kingdom,Wheat,2006,80361,1220,22588.09,11.1,97,6
United Kingdom,Potatoes,2007,401926,1220,22331.7,10.11,97,2
United Kingdom,Potatoes,2007,401926,1220,22331.7,10.37,97,2
United Kingdom,Potatoes,2007,401926,1220,22331.7,8.94,97,2
United Kingdom,Potatoes,2007,401926,1220,22331.7,10.83,97,2
United Kingdom,Wheat,2007,72244,1220,22331.7,10.11,97,6
United Kingdom,Wheat,2007,72244,1220,22331.7,10.37,97,6
United Kingdom,Wheat,2007,72244,1220,22331.7,8.94,97,6
United Kingdom,Wheat,2007,72244,1220,22331.7,10.83,97,6
United Kingdom,Potatoes,2008,416597,1220,21596.68,9.48,97,2
United Kingdom,Potatoes,2008,416597,1220,21596.68,9.82,97,2
United Kingdom,Potatoes,2008,416597,1220,21596.68,8.42,97,2
United Kingdom,Potatoes,2008,416597,1220,21596.68,10.38,97,2
United Kingdom,Wheat,2008,82814,1220,21596.68,9.48,97,6
United Kingdom,Wheat,2008,82814,1220,21596.68,9.82,97,6
United Kingdom,Wheat,2008,82814,1220,21596.68,8.42,97,6
United Kingdom,Wheat,2008,82814,1220,21596.68,10.38,97,6
United Kingdom,Potatoes,2009,444167,1220,21324.22,9.59,97,2
United Kingdom,Potatoes,2009,444167,1220,21324.22,9.9,97,2
United Kingdom,Potatoes,2009,444167,1220,21324.22,8.64,97,2
United Kingdom,Potatoes,2009,444167,1220,21324.22,10.52,97,2
United Kingdom,Wheat,2009,79284,1220,21324.22,9.59,97,6
United Kingdom,Wheat,2009,79284,1220,21324.22,9.9,97,6
United Kingdom,Wheat,2009,79284,1220,21324.22,8.64,97,6
United Kingdom,Wheat,2009,79284,1220,21324.22,10.52,97,6
United Kingdom,Potatoes,2010,438841,1220,16770.87,8.4,97,2
United Kingdom,Potatoes,2010,438841,1220,16770.87,8.8,97,2
United Kingdom,Potatoes,2010,438841,1220,16770.87,7.43,97,2
United Kingdom,Potatoes,2010,438841,1220,16770.87,9.38,97,2
United Kingdom,Wheat,2010,76746,1220,16770.87,8.4,97,6
United Kingdom,Wheat,2010,76746,1220,16770.87,8.8,97,6
United Kingdom,Wheat,2010,76746,1220,16770.87,7.43,97,6
United Kingdom,Wheat,2010,76746,1220,16770.87,9.38,97,6
United Kingdom,Potatoes,2011,432192,1220,16401.66,9.82,97,2
United Kingdom,Potatoes,2011,432192,1220,16401.66,10.63,97,2
United Kingdom,Potatoes,2011,432192,1220,16401.66,8.95,97,2
United Kingdom,Potatoes,2011,432192,1220,16401.66,11.19,97,2
United Kingdom,Wheat,2011,77471,1220,16401.66,9.82,97,6
United Kingdom,Wheat,2011,77471,1220,16401.66,10.63,97,6
United Kingdom,Wheat,2011,77471,1220,16401.66,8.95,97,6
United Kingdom,Wheat,2011,77471,1220,16401.66,11.19,97,6
United Kingdom,Potatoes,2012,305570,1220,17718.64,9.27,97,2
United Kingdom,Potatoes,2012,305570,1220,17718.64,9.55,97,2
United Kingdom,Potatoes,2012,305570,1220,17718.64,8.08,97,2
United Kingdom,Potatoes,2012,305570,1220,17718.64,10,97,2
United Kingdom,Wheat,2012,66571,1220,17718.64,9.27,97,6
United Kingdom,Wheat,2012,66571,1220,17718.64,9.55,97,6
United Kingdom,Wheat,2012,66571,1220,17718.64,8.08,97,6
United Kingdom,Wheat,2012,66571,1220,17718.64,10,97,6
United Kingdom,Potatoes,2013,408993,1220,17673.46,8.76,97,2
United Kingdom,Potatoes,2013,408993,1220,17673.46,9.57,97,2
United Kingdom,Potatoes,2013,408993,1220,17673.46,8.39,97,2
